ResponseID,IPadd,start,end,duration,compare,bonmor_1,bonmor_2,moral1,shallo1,superf1,compet1,status1,appear1,ineq1,keepup1,fitmor_1,fitmor_2,moral2,shallo2,superf2,compet2,status2,appear2,ineq2,keepup2,houmor_1,houmor_2,moral3,shallo3,superf3,compet3,status3,appear3,ineq3,keepup3,carmor_1,carmor_2,moral4,shallo4,superf4,compet4,status4,appear4,ineq4,keepup4,commor_1,commor_2,moral5,shallo5,superf5,compet5,status5,appear5,ineq5,keepup5,gpamor_1,gpamor_2,moral6,shallo6,superf6,compet6,status6,appear6,ineq6,keepup6,moral,shallo,superf,shal_sup,compet,status,appear,ineq,keepup,filltm ,MIS_I1,MIS_I2,MIS_I3r,MIS_I4r,MIS_I5,MIS_S1,MIS_S2,MIS_S3,MIS_S4,MIS_S5,MIS,MIS_I,MIS_S,compet_1,compet_2,compet_3,compet_4,tr_comp,SCO_1,SCO_2,SCO_3,SCO_4,SCO_5r,SCO_6,SCO_7,SCO_8,SCO_9,SCO_10,SCO_11r,SCO,attn,PIgen,PIsoc,PIfor,PIecon,PIavg,mturkid,age,gender,open,Latitude,Longitude
R_2VPg2wQI2AtKApk,196.16.108.64,10/16/2018 13:38,10/16/2018 13:50,12.66666666,-1,6,5,5.5,6,7,8,7,7,5,6,6,6,6,6,7,8,8,7,6,5,7,7,7,7,7,8,8,8,6,6,6,7,6.5,6,7,7,8,7,5,6,6,5,5.5,7,6,8,7,8,5,5,5,6,5.5,7,7,8,5,7,5,6,6,6.5,6.833333333,6.666666667,7.833333333,7.166666667,7.333333333,5.333333333,5.666666667,77.171,4,5,3,4,3,5,4,4,4,3,3.9,3.8,4,5,4,4,5,4.5,5,5,4,6,2,6,5,7,5,4,3,4.727272727,0,4,5,4,6,5,A1CWBCN2YIR7V,28,1,,34.05439758,-118.2440033
R_8wy4n3vymJbt7rj,98.239.174.73,10/16/2018 13:45,10/16/2018 13:51,6.316666666,1,4,4,4,1,1,5,4,1,2,2,4,4,4,4,4,3,5,7,3,5,4,4,4,1,1,5,5,6,3,5,4,4,4,4,4,5,6,6,4,5,4,4,4,1,1,4,1,1,3,3,5,5,5,1,1,6,1,1,2,2,4.166666667,2,2,2,4.666666667,3.666666667,3.666666667,2.833333333,3.666666667,77.111,5,5,5,5,5,3,5,2,5,5,4.5,5,4,4,4,4,4,4,5,6,6,5,5,6,7,7,6,6,5,5.818181818,0,6,6,6,6,6,A3KIZLHCD945UK,50,2,,41.11720276,-78.68609619
R_1FwvMRnuQNtSYXh,69.59.72.244,10/16/2018 13:45,10/16/2018 13:51,6.533333331,1,6,6,6,3,3,5,5,5,2,5,4,4,4,5,5,6,7,8,4,7,5,5,5,5,5,6,6,7,2,6,4,4,4,6,7,7,7,8,5,7,5,5,5,4,5,5,4,4,3,4,6,6,6,3,3,5,3,3,2,4,5,4.333333333,4.666666667,4.5,5.666666667,5.333333333,5.833333333,3,5.5,77.018,4,4,4,3,4,2,4,2,4,4,3.5,3.8,3.2,3,3,3,4,3.25,4,2,5,2,3,5,4,6,3,5,6,4.090909091,0,4,5,4,4,4.333333333,A1DJEWE7PY7YQX,63,2,,37.40330505,-119.6138
R_SCc4JvDZ7MjdYuB,71.33.177.187,10/16/2018 13:46,10/16/2018 13:52,5.61666667,-1,3,6,4.5,6,6,7,7,5,1,6,2,5,3.5,7,7,5,7,7,6,7,4,4,4,6,6,7,7,7,4,6,3,6,4.5,7,7,7,7,7,6,6,5,5,5,4,4,5,4,4,4,4,3,5,4,4,4,7,4,4,2,6,4.25,5.666666667,5.666666667,5.666666667,6.333333333,6,5.666666667,3.833333333,5.833333333,77.107,5,5,5,5,5,2,4,4,4,4,4.3,5,3.6,4,1,1,4,2.5,6,2,5,5,6,6,6,6,6,6,7,5.545454545,0,5,5,5,5,5,AI2KKF5L9GJJZ,30,2,none,39.86709595,-104.922699
R_3GvM7ilTAp8sNhf,184.176.100.226,10/16/2018 13:46,10/16/2018 13:52,6.06666667,1,4,4,4,3,3,7,4,4,2,4,4,4,4,7,7,6,7,8,2,5,4,4,4,6,6,7,7,6,2,6,4,4,4,7,7,7,7,7,2,5,4,4,4,6,6,6,6,6,2,5,4,4,4,3,3,7,3,3,2,5,4,5.333333333,5.333333333,5.333333333,6.666666667,5.666666667,5.666666667,2,5,77.026,5,5,5,5,5,2,4,4,4,4,4.3,5,3.6,2,5,2,4,3.25,6,6,6,6,7,6,6,6,7,7,7,6.363636364,0,1,1,1,1,1,A3S5ZB4D98JWT1,29,2,,33.37759399,-112.3873978
R_3POk9M32a4r4Cl5,24.144.18.198,10/16/2018 13:48,10/16/2018 13:53,4.633333327,-1,4,4,4,7,5,6,8,8,1,7,4,4,4,6,6,7,6,8,1,5,4,4,4,5,5,6,6,6,1,5,4,4,4,6,6,7,7,6,1,6,4,4,4,6,6,7,7,6,1,6,4,4,4,4,4,7,5,6,1,7,4,5.666666667,5.333333333,5.5,6.666666667,6.5,6.666666667,1,6,77.008,5,4,5,5,5,2,4,3,3,2,3.8,4.8,2.8,1,5,4,4,3.5,5,7,5,6,6,7,2,5,6,3,6,5.272727273,0,1,1,1,1,1,AY4DBGJLQWQ9F,34,2,,35.05220032,-92.50440216
R_3kp2YaHkoVDw6pM,4.16.21.154,10/16/2018 13:47,10/16/2018 13:53,6.566666662,-1,6,6,6,6,6,7,5,4,4,6,4,4,4,3,3,4,3,6,1,5,4,4,4,1,1,3,3,6,1,3,4,4,4,4,4,7,6,6,2,6,4,4,4,3,1,5,3,6,1,4,6,6,6,1,1,7,1,1,1,6,4.666666667,3,2.666666667,2.833333333,5.5,3.5,4.833333333,1.666666667,5,77.189,5,5,5,5,4,2,4,3,5,5,4.3,4.8,3.8,1,3,2,4,2.5,6,7,6,5,7,6,6,6,5,5,7,6,0,1,1,1,1,1,A10UWP6T47G9TR,33,2,,37.73789978,-97.24790192
R_2ta49Umt3iEFy4f,47.156.189.41,10/16/2018 13:47,10/16/2018 13:53,5.949999997,1,5,5,5,5,5,5,5,5,4,4,4,4,4,6,6,5,7,8,4,6,4,4,4,5,5,5,6,6,4,5,4,4,4,7,7,6,7,7,4,6,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4.166666667,5.5,5.5,5.5,5.166666667,5.833333333,6,4,4.833333333,77.029,4,4,5,5,4,1,3,3,1,4,3.4,4.4,2.4,3,3,2,3,2.75,2,4,4,3,3,3,6,4,5,6,3,3.909090909,0,2,2,2,2,2,A2L0XRNU4SG8UA,42,1,,34.1065979,-117.8150024
R_30jjuoLDAsHDpB6,73.81.78.173,10/16/2018 13:40,10/16/2018 13:54,13.26666667,-1,4,4,4,3,3,7,6,6,1,6,4,4,4,5,5,5,5,6,1,6,4,4,4,4,4,5,6,7,1,6,4,4,4,3,4,6,7,7,1,6,4,4,4,3,3,3,3,3,1,2,4,4,4,3,3,7,5,5,1,4,4,3.5,3.666666667,3.583333333,5.5,5.333333333,5.666666667,1,5,77.006,5,5,5,5,5,1,3,1,1,3,3.4,5,1.8,4,5,4,4,4.25,1,6,1,1,4,2,7,6,6,4,7,4.090909091,0,1,1,1,1,1,A76YXASD7CTAH,57,2,,39.73590088,-75.66470337
R_w5dbPzJsUnb3HJn,73.233.160.12,10/16/2018 13:46,10/16/2018 13:54,7.500000003,1,6,6,6,4,4,7,7,7,5,4,4,4,4,6,6,5,5,6,4,4,4,4,4,6,6,6,6,6,5,5,4,4,4,5,6,5,6,6,5,5,4,4,4,4,4,4,5,4,3,3,6,6,6,3,3,6,6,6,5,5,4.666666667,4.666666667,4.833333333,4.75,5.5,5.833333333,5.833333333,4.5,4.333333333,77.007,5,4,5,4,5,2,2,4,4,4,3.9,4.6,3.2,4,4,4,4,4,5,4,5,6,6,5,6,6,4,6,7,5.454545455,0,2,2,3,4,3,A7FRL90SG4E4K,32,2,I couldn't find any fruits in the word search.,39.96429443,-75.14440155
R_3nr5BZXeQWj2cCo,23.249.187.141,10/16/2018 13:49,10/16/2018 13:54,5.283333332,-1,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,4,5,4,5,4.5,5,5,5,5,5,4,5,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,4,4.083333333,5,5,5,5,5,5,4.5,4.5,77.06,4,3,3,3,3,3,3,4,4,3,3.3,3.2,3.4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,5,4,5,4.666666667,AQEO11C2YX2HE,25,1,no,38.33990479,-105.0792007
R_4ZoLbW0yqcGr12p,174.215.21.240,10/16/2018 13:25,10/16/2018 13:54,29.48333333,1,4,4,4,5,5,8,8,8,3,7,4,4,4,7,7,8,8,8,2,7,3,4,3.5,5,6,6,7,7,2,6,3,3,3,8,8,8,8,8,4,7,4,4,4,5,5,5,5,8,2,6,4,4,4,3,3,8,8,8,2,7,3.75,5.5,5.666666667,5.583333333,7.166666667,7.333333333,7.833333333,2.5,6.666666667,77.024,5,5,5,5,5,3,5,4,4,3,4.4,5,3.8,4,4,3,4,3.75,3,7,5,7,2,6,5,6,4,5,2,4.727272727,0,1,1,1,1,1,AOBTFLJU2BEPR,36,2,,37.63319397,-122.0970993
R_sIiftPiQoUtHx1D,192.238.218.49,10/16/2018 13:49,10/16/2018 13:56,6.91666667,1,6,4,5,6,4,5,7,5,5,5,5,4,4.5,7,5,6,7,6,4,5,5,4,4.5,7,5,4,6,7,6,5,5,6,5.5,4,7,6,5,4,4,5,6,4,5,6,5,7,4,5,5,6,6,5,5.5,4,7,6,5,4,6,5,5,5.666666667,5.5,5.583333333,5.666666667,5.666666667,5.166666667,5,5.166666667,77.164,4,4,4,3,3,4,3,3,2,4,3.4,3.6,3.2,3,4,2,4,3.25,3,5,4,5,3,3,5,3,3,5,4,3.909090909,1,6,4,5,4,4.333333333,A1I0IMY55Z55T9,34,2,,34.19650269,-118.8188019
R_pslxHDRi5Vo5mLL,162.248.134.241,10/16/2018 13:52,10/16/2018 13:57,4.316666659,1,5,6,5.5,7,6,6,7,6,6,5,6,5,5.5,6,7,7,6,6,5,6,5,6,5.5,6,7,7,6,6,6,5,5,6,5.5,6,5,6,6,6,6,5,5,6,5.5,7,6,7,7,7,6,5,5,6,5.5,7,6,6,7,7,6,5,5.5,6.5,6.166666667,6.333333333,6.5,6.5,6.333333333,5.833333333,5.166666667,77.201,4,3,3,2,4,4,3,3,3,3,3.2,3.2,3.2,3,3,3,4,3.25,4,5,4,5,3,5,4,4,5,5,4,4.363636364,0,6,5,5,4,4.666666667,A3VTW0XT1KY8GD,46,1,,40.63909912,-73.89859772
R_3hEm7RCsTMNysvl,192.34.83.144,10/16/2018 13:52,10/16/2018 13:57,5.16666667,-1,1,2,1.5,6,1,8,8,5,6,6,1,1,1,7,3,6,5,7,1,4,2,4,3,5,1,6,4,4,2,6,2,4,3,7,5,3,7,8,4,7,7,6,6.5,5,8,5,8,3,4,1,3,4,3.5,4,5,7,7,3,2,7,3.083333333,5.666666667,3.833333333,4.75,5.833333333,6.5,5,3.166666667,5.166666667,77.042,4,1,1,5,4,3,2,2,1,1,2.4,3,1.8,4,5,4,3,4,4,1,6,5,7,2,4,6,4,6,5,4.545454545,0,2,5,1,5,3.666666667,A1715XTG7VELW4,57,1,,42.35839844,-71.05979919
R_z6hVXnKJjkGUHxn,24.210.43.198,10/16/2018 13:47,10/16/2018 13:58,10.63333334,1,4,4,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,8,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,4,4,4,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2.833333333,3.5,4,77.025,5,5,5,5,5,4,4,5,4,4,4.6,5,4.2,3,3,3,5,3.5,4,4,6,4,4,4,7,7,5,6,6,5.181818182,0,4,4,4,4,4,A3JT9LHWLFHNS8,28,2,,40.00090027,-82.66870117
R_7QzH6Y22XPq2oBr,162.231.57.35,10/16/2018 13:53,10/16/2018 13:58,5.533333328,-1,5,3,4,1,1,6,1,3,3,5,4,5,4.5,3,3,3,5,6,4,6,5,5,5,3,5,7,4,5,5,4,4,6,5,4,4,5,5,4,4,6,2,3,2.5,5,3,5,7,3,5,5,4,5,4.5,6,5,5,6,6,4,5,4.25,3.666666667,3.5,3.583333333,5.166666667,4.666666667,4.5,4.166666667,5.166666667,78.126,5,5,5,4,5,5,5,5,4,5,4.8,4.8,4.8,4,5,5,4,4.5,5,6,6,4,3,3,6,4,5,5,6,4.818181818,0,4,4,4,4,4,A1ZDR2UN7M92LI,34,1,Thanks,32.74229431,-117.094696
R_31zP2Guq18aKd6i,97.122.229.114,10/16/2018 13:52,10/16/2018 13:59,6.966666671,-1,3,3,3,6,6,7,6,6,2,6,4,4,4,7,7,6,7,7,2,6,4,4,4,6,6,6,6,7,2,6,4,4,4,6,6,6,7,6,2,6,3,3,3,7,7,6,6,7,2,6,4,4,4,5,5,7,5,6,2,6,3.666666667,6.166666667,6.166666667,6.166666667,6.333333333,6.166666667,6.5,2,6,77.008,5,5,5,5,5,4,4,4,4,3,4.4,5,3.8,3,4,4,4,3.75,6,5,4,6,6,6,5,5,5,5,6,5.363636364,0,2,2,3,3,2.666666667,AC8ETQXPDRR6P,34,2,,39.70550537,-104.9664001
R_1oqgcr816HdOXrv,98.103.214.67,10/16/2018 13:44,10/16/2018 13:59,15.28333333,-1,2,2,2,3,3,4,5,5,2,5,5,5,5,3,5,5,6,8,2,5,1,1,1,3,4,3,5,6,2,5,2,2,2,3,4,5,6,6,2,5,1,1,1,3,3,4,4,4,2,3,1,1,1,3,3,7,6,5,2,6,2,3,3.666666667,3.333333333,4.666666667,5.333333333,5.666666667,2,4.833333333,77.008,5,5,5,5,5,2,3,3,2,4,3.9,5,2.8,4,4,3,3,3.5,5,6,6,6,6,7,6,6,6,5,6,5.909090909,0,3,3,3,3,3,AV80PS63HDI6S,47,1,No Comment,44.24249268,-88.35639954
R_2tECbbCIyBE0F8S,68.225.73.124,10/16/2018 13:51,10/16/2018 14:00,9.350000006,-1,4,3,3.5,5,5,7,6,7,1,6,3,2,2.5,8,8,6,8,8,1,7,4,4,4,7,7,7,8,8,1,6,2,2,2,8,8,7,8,8,1,7,4,4,4,5,5,6,5,5,1,5,4,4,4,4,4,8,4,5,1,5,3.333333333,6.166666667,6.166666667,6.166666667,6.833333333,6.5,6.833333333,1,6,77.007,5,5,5,5,5,2,2,3,2,2,3.6,5,2.2,4,4,4,5,4.25,2,2,2,2,3,2,6,4,4,3,3,3,0,4,2,4,4,3.333333333,AG2B66097YLSX,35,1,,30.00979614,-90.16300201
R_2QgmmKRyE0DtO3w,99.58.42.214,10/16/2018 13:57,10/16/2018 14:01,3.950000001,-1,5,3,4,6,4,5,5,5,5,5,6,3,4.5,4,5,4,5,5,5,3,3,5,4,6,4,6,6,4,4,5,6,4,5,6,4,5,5,5,5,3,3,5,4,6,4,5,5,5,4,5,6,3,4.5,6,3,5,5,5,3,5,4.333333333,5.666666667,4,4.833333333,5,5.166666667,4.833333333,4.333333333,4.333333333,78.44,4,3,2,3,4,4,4,4,3,4,3.5,3.2,3.8,4,3,2,4,3.25,4,4,4,6,2,6,3,4,6,3,2,4,0,4,4,4,4,4,A17D6BK59S31BM,29,1,,30.12879944,-95.42389679
R_AzYAe9i1EVtXShj,196.17.64.26,10/16/2018 13:56,10/16/2018 14:01,5.066666667,1,6,6,6,7,6,7,6,7,6,5,6,6,6,7,6,7,6,7,6,5,5,6,5.5,7,6,6,6,7,5,6,6,6,6,7,7,7,6,7,6,6,6,5,5.5,6,6,7,7,6,5,6,7,6,6.5,6,7,6,7,6,5,5,5.916666667,6.666666667,6.333333333,6.5,6.666666667,6.333333333,6.666666667,5.5,5.5,77.027,4,3,3,3,3,4,3,4,4,4,3.5,3.2,3.8,4,3,4,4,3.75,4,5,4,5,5,5,4,4,5,4,2,4.272727273,0,6,5,6,6,5.666666667,A2KL8WC0ZZKJSY,28,1,nice survey,34.05439758,-118.2440033
R_24NkVpRZD6MXmEE,75.39.5.104,10/16/2018 13:53,10/16/2018 14:01,8.416666664,1,4,4,4,5,6,5,5,5,2,4,4,4,4,5,6,5,6,6,4,4,4,4,4,5,6,5,6,5,4,4,4,4,4,5,5,5,6,6,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,6,5,5,4,4,4,5,5.5,5.25,5.166666667,5.5,5.333333333,3.666666667,4,77.184,5,5,5,1,5,3,5,3,3,5,4,4.2,3.8,3,4,3,2,3,1,4,5,1,3,2,6,5,5,5,2,3.545454545,0,6,6,6,6,6,A2J9U65SKT4TJW,34,2,,42.51339722,-83.05699921
R_1jm7DglGQTWQq71,192.209.17.137,10/16/2018 13:56,10/16/2018 14:02,6.333333326,-1,4,1,2.5,3,4,6,5,6,3,6,5,4,4.5,4,5,4,6,8,1,7,5,2,3.5,6,6,6,8,8,3,7,4,4,4,6,7,7,7,7,4,6,3,4,3.5,4,4,6,4,5,2,4,6,5,5.5,3,3,8,3,4,6,7,3.916666667,4.333333333,4.833333333,4.583333333,6.166666667,5.5,6.333333333,3.166666667,6.166666667,77.065,5,4,5,1,5,2,4,3,4,4,3.7,4,3.4,5,4,5,5,4.75,3,3,5,5,3,4,6,5,5,6,5,4.545454545,0,5,6,4,3,4.333333333,A3NMQ3019X6YE0,40,2,,35.31900024,-86.60720062
R_3dJM67HiIB9nbk7,107.170.68.59,10/16/2018 13:53,10/16/2018 14:04,10.25,-1,4,4,4,6,6,8,6,7,4,6,4,2,3,7,7,7,8,8,4,7,4,4,4,6,6,6,7,7,4,6,4,2,3,8,8,8,8,8,6,7,4,4,4,6,6,6,6,7,4,6,4,4,4,5,5,8,5,5,5,6,3.666666667,6.333333333,6.333333333,6.333333333,7.166666667,6.666666667,7,4.5,6.333333333,77.005,5,5,5,5,5,2,2,3,4,4,4,5,3,4,3,4,5,4,5,3,6,5,2,2,6,5,5,6,4,4.454545455,0,5,5,5,6,5.333333333,A13VM24YC4SOFT,45,1,No comments.,40.73080444,-73.99749756
R_2VDaIUPDkyUO5zX,24.151.192.196,10/16/2018 13:54,10/16/2018 14:04,10.73333334,1,5,5,5,5,5,6,6,6,5,5,5,5,5,4,4,6,6,6,5,5,5,5,5,5,5,6,6,6,3,5,5,5,5,5,5,6,6,6,3,5,5,5,5,5,5,6,6,6,2,5,5,5,5,4,4,6,6,6,2,5,5,4.666666667,4.666666667,4.666666667,6,6,6,3.333333333,5,77.994,4,4,4,4,4,2,3,3,3,3,3.4,4,2.8,4,4,4,4,4,5,3,5,5,4,5,5,5,5,5,5,4.727272727,0,3,2,5,3,3.333333333,A3908297ZI3LES,56,2,thanx,34.77920532,-84.93389893
R_3gTNVKsRDqHOn4O,192.171.19.130,10/16/2018 13:59,10/16/2018 14:05,5.366666674,1,6,7,6.5,4,3,8,1,7,7,2,4,3,3.5,4,4,6,3,3,5,4,6,1,3.5,7,4,3,3,6,4,7,2,3,2.5,4,7,6,8,1,1,1,3,4,3.5,7,5,4,7,1,5,3,3,5,4,5,3,4,1,1,2,7,3.916666667,5.166666667,4.333333333,4.75,5.166666667,3.833333333,3.166666667,4,4,77.082,2,1,3,3,4,3,2,5,4,3,3,2.6,3.4,5,2,4,4,3.75,2,7,1,4,1,3,1,7,2,4,1,3,0,5,7,2,3,4,A1KNJ4BBMWMEIY,31,1,,25.78059387,-80.18260193
R_ABA8cn3ifcEakM1,216.14.238.32,10/16/2018 13:59,10/16/2018 14:05,5.516666668,1,4,4,4,1,1,7,5,5,4,4,4,4,4,8,8,5,5,8,5,6,4,4,4,8,8,6,8,8,6,6,4,4,4,8,8,5,5,8,4,6,4,4,4,5,5,5,5,5,4,5,4,4,4,5,5,6,5,5,4,4,4,5.833333333,5.833333333,5.833333333,5.666666667,5.5,6.5,4.5,5.166666667,77.088,3,4,5,3,3,3,5,4,3,5,3.8,3.6,4,1,1,1,1,1,1,2,1,2,3,4,6,7,6,4,5,3.727272727,0,1,2,1,1,1.333333333,A1U6A617Q95MTZ,37,2,,47.57789612,-114.7314987
R_2wMqUn4HSYlzP4h,174.52.159.17,10/16/2018 14:00,10/16/2018 14:06,5.566666658,-1,4,4,4,4,4,7,7,7,2,6,4,3,3.5,7,7,7,7,7,5,6,3,2,2.5,3,3,6,6,6,3,6,4,4,4,3,3,7,7,7,3,6,4,4,4,3,3,6,6,6,2,4,4,4,4,1,1,7,3,3,2,3,3.666666667,3.5,3.5,3.5,6.666666667,6,6,2.833333333,5.166666667,77.067,4,2,5,3,2,2,2,2,2,2,2.6,3.2,2,2,2,2,2,2,2,2,2,2,5,5,5,3,2,4,3,3.181818182,1,1,1,1,1,1,ANFOANVH009SI,33,2,,40.61520386,-111.8851013
R_26nbpeKWjEQ7YPo,76.113.99.214,10/16/2018 13:56,10/16/2018 14:06,10.26666667,1,6,4,5,3,1,6,5,3,2,6,4,4,4,8,7,5,8,8,2,5,4,3,3.5,4,5,7,6,8,1,5,4,4,4,5,6,6,5,7,1,4,2,4,3,4,6,5,3,4,1,3,4,3,3.5,1,1,7,4,3,1,3,3.833333333,4.166666667,4.333333333,4.25,6,5.166666667,5.5,1.333333333,4.333333333,77.081,5,4,5,5,4,1,2,2,1,1,3,4.6,1.4,3,5,5,4,4.25,7,7,7,2,7,4,7,5,6,6,5,5.727272727,0,2,2,3,2,2.333333333,A1WO011N7G89N,27,2,,32.32240295,-106.8041
R_3qJQagIYQT9XYhY,173.26.156.0,10/16/2018 14:02,10/16/2018 14:07,5.599999999,-1,4,4,4,4,4,8,7,6,5,6,3,3,3,7,7,8,8,8,5,7,3,3,3,7,7,8,8,8,6,7,3,3,3,8,8,8,8,8,7,7,3,3,3,6,6,8,7,7,4,5,6,5,5.5,3,3,6,4,4,3,5,3.583333333,5.833333333,5.833333333,5.833333333,7.666666667,7,6.833333333,5,6.166666667,77.054,5,4,5,4,4,3,2,3,2,2,3.4,4.4,2.4,2,4,4,4,3.5,6,6,5,6,7,5,5,5,6,5,6,5.636363636,0,4,4,4,4,4,A3PTFE5MJV5DU1,27,2,Thank you for allowing me to take part in your survey!,42.47779846,-92.3660965
R_1lmKvhEUzRsF3ca,196.68.152.224,10/16/2018 14:02,10/16/2018 14:08,5.483333326,1,6,5,5.5,4,5,6,5,7,4,6,4,6,5,4,3,7,6,4,6,4,5,3,4,4,5,6,5,7,4,5,6,5,5.5,4,4,6,7,5,6,5,5,3,4,4,8,6,5,7,6,5,5,4,4.5,5,6,7,6,8,5,4,4.75,4.166666667,5.166666667,4.666666667,6.333333333,5.666666667,6.333333333,5.166666667,4.833333333,77.731,4,3,4,2,2,2,4,3,2,4,3,3,3,5,3,2,4,3.5,2,7,3,3,3,4,5,4,5,5,4,4.090909091,0,5,3,4,2,3,A29YCC7OAVA4NG,31,1,,34.03720093,-4.999801636
R_3Pdkg2IEoyQ0802,174.106.101.245,10/16/2018 14:04,10/16/2018 14:11,6.966666661,1,4,4,4,1,1,8,1,1,1,2,4,4,4,1,1,1,6,7,2,6,4,4,4,1,1,7,7,7,2,7,4,4,4,3,3,5,8,8,2,7,4,4,4,1,1,6,3,1,1,1,7,7,7,1,1,8,1,1,1,1,4.5,1.333333333,1.333333333,1.333333333,5.833333333,4.333333333,4.166666667,1.5,4,77.143,5,5,5,5,5,1,5,5,1,4,4.1,5,3.2,5,5,5,5,5,1,1,1,1,2,1,6,1,1,1,1,1.545454545,0,4,4,4,4,4,AV5FCKI1TTSKR,44,1,,35.05270386,-78.87840271
R_3gRgS0EhobqzWd1,69.144.146.90,10/16/2018 14:06,10/16/2018 14:14,7.616666666,-1,6,5,5.5,3,3,8,6,6,1,7,5,2,3.5,6,7,7,8,8,4,7,6,3,4.5,3,3,5,6,6,3,6,6,4,5,4,6,7,6,7,3,7,6,3,4.5,3,4,6,5,6,2,6,7,5,6,1,1,7,4,6,3,5,4.833333333,3.333333333,4,3.666666667,6.666666667,5.833333333,6.5,2.666666667,6.333333333,77.014,5,5,5,5,5,3,4,4,4,4,4.4,5,3.8,5,2,4,5,4,2,2,6,2,3,3,6,7,5,7,5,4.363636364,0,6,6,5,5,5.333333333,A2ER0EVZ7E1Z8G,41,1,"Very fun, enjoyable, and well put together study!  Thank you so much!",41.18359375,-104.8022995
R_D7V9xr0Qh8GzS7f,71.75.33.217,10/16/2018 14:09,10/16/2018 14:15,6.600000003,-1,5,4,4.5,4,4,8,7,8,1,7,4,3,3.5,6,7,5,8,8,1,7,4,3,3.5,4,4,6,8,8,1,6,4,3,3.5,5,5,7,8,8,1,7,4,3,3.5,3,4,5,6,6,1,5,5,4,4.5,1,1,8,6,7,1,7,3.833333333,3.833333333,4.166666667,4,6.5,7.166666667,7.5,1,6.5,77.111,5,5,5,5,4,4,4,4,4,5,4.5,4.8,4.2,5,5,5,5,5,4,5,5,4,5,5,6,5,5,5,7,5.090909091,0,4,3,4,5,4,A3EJ44J2ZNRMDA,48,1,,35.44490051,-81.53359985
R_1jlyucxZHuD4ACP,172.245.180.159,10/16/2018 14:26,10/16/2018 14:33,6.866666669,-1,7,6,6.5,6,7,8,7,6,6,7,7,6,6.5,7,8,7,6,7,6,7,6,7,6.5,7,8,7,6,7,7,6,5,7,6,6,8,7,7,6,5,6,7,6,6.5,8,7,8,6,7,6,6,6,7,6.5,7,8,7,6,7,6,7,6.416666667,6.833333333,7.666666667,7.25,7.333333333,6.333333333,6.666666667,6,6.5,77.084,4,4,2,1,3,5,5,5,4,4,3.7,2.8,4.6,5,4,4,3,4,5,6,7,6,2,5,7,6,5,6,1,5.090909091,0,6,7,5,6,6,A2YXAKEX4FJ0SV,51,1,i like the survey,42.88639832,-78.87809753
R_2CTcUf5wb1WhFQC,98.183.187.101,10/16/2018 14:32,10/16/2018 14:42,10.25,1,7,7,7,1,1,8,1,1,2,7,7,3,5,8,8,3,8,8,2,6,7,5,6,1,1,1,1,1,2,2,6,2,4,7,8,4,6,7,3,7,7,7,7,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,1,1,6,3.166666667,3.333333333,3.25,3,3,3.166666667,1.833333333,4,77.02,4,4,5,4,4,2,1,1,2,2,2.9,4.2,1.6,4,4,5,4,4.25,5,6,2,5,4,6,5,3,4,6,2,4.363636364,0,4,4,4,4,4,A1V9G7V6ZYACIR,28,1,,36.79780579,-76.17590332
